tag,provider,probe,stage,seconds,headers_seconds,body_seconds,body_after_headers_seconds,request_bytes,response_bytes,input_tokens,output_tokens,cache_hit_tokens,http_status,error,response_model,cost_low_usd,cost_high_usd
deepseek_seed2_109_intent,deepseek,False,intent,0.7632178589701653,0.29820984788239,0.7631597509607673,0.46494990307837725,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_109_motor,deepseek,False,motor,0.6888385519850999,0.32891694200225174,0.6887272950261831,0.3598103530239314,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_110_intent,deepseek,False,intent,0.7662542350590229,0.3023912310600281,0.766133822966367,0.46374259190633893,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_110_motor,deepseek,False,motor,0.8086358259897679,0.4084055279381573,0.8085495010018349,0.40014397306367755,9614,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed2_111_intent,deepseek,False,intent,0.8057453911751509,0.5748128690756857,0.8056702790781856,0.23085741000249982,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_111_motor,deepseek,False,motor,0.7379494889173657,0.352904292056337,0.7378887999802828,0.3849845079239458,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_112_intent,deepseek,False,intent,0.7949447541031986,0.30082204192876816,0.794855295913294,0.4940332539845258,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_112_motor,deepseek,False,motor,0.9728968408890069,0.31362981209531426,0.9728329249192029,0.6592031128238887,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_113_intent,deepseek,False,intent,0.8524781938176602,0.301624609855935,0.8524216029327363,0.5507969930768013,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_113_motor,deepseek,False,motor,0.7479638000950217,0.5711188951972872,0.7479038171004504,0.1767849219031632,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_114_intent,deepseek,False,intent,0.7882193920668215,0.301774158840999,0.7881354710552841,0.48636131221428514,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_114_motor,deepseek,False,motor,0.9309496758505702,0.2929480748716742,0.9308473980054259,0.6378993231337517,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_115_intent,deepseek,False,intent,0.9098255508579314,0.307592716999352,0.9097668428439647,0.6021741258446127,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_115_motor,deepseek,False,motor,0.7871210859157145,0.30576910986565053,0.7870221419725567,0.4812530321069062,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_116_intent,deepseek,False,intent,1.186589061981067,0.3010486140847206,1.186495393048972,0.8854467789642513,4284,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed2_116_motor,deepseek,False,motor,0.7640135320834816,0.31772013707086444,0.7639293950051069,0.4462092579342425,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_117_intent,deepseek,False,intent,0.8515155520290136,0.5795695108827204,0.8514554409775883,0.27188593009486794,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_117_motor,deepseek,False,motor,0.9154182709753513,0.30845763394609094,0.9153392740990967,0.6068816401530057,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_118_intent,deepseek,False,intent,0.8358576900791377,0.36029420606791973,0.8358010000083596,0.4755067939404398,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_118_motor,deepseek,False,motor,0.7523029970470816,0.3408968939911574,0.7522408841177821,0.4113439901266247,9615,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed2_119_intent,deepseek,False,intent,0.7045794709119946,0.3038608250208199,0.7045217240229249,0.400660899002105,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_119_motor,deepseek,False,motor,0.7231260749977082,0.30516988411545753,0.7230302891694009,0.4178604050539434,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_120_intent,deepseek,False,intent,0.7363120110239834,0.31915172399021685,0.7362540101166815,0.4171022861264646,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_120_motor,deepseek,False,motor,1.1926928588654846,0.3084546159952879,1.1925997328944504,0.8841451168991625,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_121_intent,deepseek,False,intent,0.7557350171264261,0.2992323371581733,0.7556761330924928,0.4564437959343195,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_121_motor,deepseek,False,motor,0.7870379828382283,0.3177862288430333,0.7869306108914316,0.46914438204839826,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_122_intent,deepseek,False,intent,0.8987453940790147,0.32039961009286344,0.8986872390378267,0.5782876289449632,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_122_motor,deepseek,False,motor,0.7878868160769343,0.3220135369338095,0.7878244649618864,0.4658109280280769,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_123_intent,deepseek,False,intent,0.7917872869875282,0.3033814870286733,0.7917307950556278,0.48834930802695453,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_123_motor,deepseek,False,motor,1.0387465909589082,0.3310656968969852,1.0386483198963106,0.7075826229993254,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_124_intent,deepseek,False,intent,0.9140667240135372,0.40062348498031497,0.913975303992629,0.5133518190123141,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_124_motor,deepseek,False,motor,1.6795596422161907,0.9226872760336846,1.6794741100165993,0.7567868339829147,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_125_intent,deepseek,False,intent,1.4854547968134284,0.9904973588418216,1.4853562728967518,0.4948589140549302,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_125_motor,deepseek,False,motor,1.09139988780953,0.3080564870033413,1.0913043757900596,0.7832478887867182,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_126_intent,deepseek,False,intent,0.8298079578671604,0.30873873201198876,0.82968431385234,0.5209455818403512,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_126_motor,deepseek,False,motor,0.8254243328701705,0.30447199987247586,0.8253738849889487,0.5209018851164728,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_127_intent,deepseek,False,intent,0.7551378309726715,0.31561352289281785,0.7550729007925838,0.43945937789976597,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_127_motor,deepseek,False,motor,0.9791974171530455,0.3305814580526203,0.9791488100308925,0.6485673519782722,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_128_intent,deepseek,False,intent,0.8603641791269183,0.304101049201563,0.8603150960989296,0.5562140468973666,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_128_motor,deepseek,False,motor,0.7075085588730872,0.29561789194121957,0.7074327969457954,0.41181490500457585,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_129_intent,deepseek,False,intent,0.8996362858451903,0.3159273569472134,0.899578396929428,0.5836510399822146,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_129_motor,deepseek,False,motor,0.7661843979731202,0.32650036807172,0.7661286450456828,0.4396282769739628,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_130_intent,deepseek,False,intent,0.7291741210501641,0.2932597699109465,0.7290932049509138,0.4358334350399673,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_130_motor,deepseek,False,motor,0.7239278829656541,0.31837283191271126,0.7238656550180167,0.40549282310530543,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_131_intent,deepseek,False,intent,0.7712578980717808,0.30614280910231173,0.7712109452113509,0.4650681361090392,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_131_motor,deepseek,False,motor,0.6801104799378663,0.3536720951087773,0.6800502301193774,0.3263781350106001,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_132_intent,deepseek,False,intent,0.7217393380124122,0.2997455671429634,0.7216760700102895,0.42193050286732614,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_132_motor,deepseek,False,motor,0.7778068238403648,0.31972563988529146,0.7777369858231395,0.4580113459378481,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_133_intent,deepseek,False,intent,0.8851951030083001,0.28564290096983314,0.8851455331314355,0.5995026321616024,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_133_motor,deepseek,False,motor,0.8140224448870867,0.31666867388412356,0.8139413429889828,0.49727266910485923,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_134_intent,deepseek,False,intent,1.012711662100628,0.33094660309143364,1.0126177400816232,0.6816711369901896,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_134_motor,deepseek,False,motor,0.7519078240729868,0.30614656303077936,0.7518126040231436,0.4456660409923643,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_135_intent,deepseek,False,intent,1.1298843449912965,0.3114581471309066,1.1298180921003222,0.8183599449694157,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_135_motor,deepseek,False,motor,0.8366238300222903,0.3060765201225877,0.8365531000308692,0.5304765799082816,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_136_intent,deepseek,False,intent,0.6054911778774112,0.30055250599980354,0.6054074240382761,0.30485491803847253,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_136_motor,deepseek,False,motor,0.7349616789724678,0.3137139498721808,0.7348826769739389,0.4211687271017581,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_137_intent,deepseek,False,intent,0.5741460360586643,0.29575758008286357,0.5740900330711156,0.27833245298825204,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_137_motor,deepseek,False,motor,1.2178295969497412,0.3037638219539076,1.217752672964707,0.9139888510107994,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_138_intent,deepseek,False,intent,0.7531219979282469,0.28753447998315096,0.7530652889981866,0.46553080901503563,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_138_motor,deepseek,False,motor,0.958622463978827,0.29509063088335097,0.9585629859939218,0.6634723551105708,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_139_intent,deepseek,False,intent,0.8246964660938829,0.3009227542206645,0.824639038182795,0.5237162839621305,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_139_motor,deepseek,False,motor,0.6183979290071875,0.31313398689962924,0.6183438929729164,0.30520990607328713,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_140_intent,deepseek,False,intent,1.120192589936778,0.3976784108672291,1.1201172899454832,0.7224388790782541,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_140_motor,deepseek,False,motor,0.845533788902685,0.31320810690522194,0.8454428219702095,0.5322347150649875,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_141_intent,deepseek,False,intent,0.9173918801825494,0.28844563104212284,0.9173153580632061,0.6288697270210832,4284,484,1086,7,0,200,,deepseek-flash,0.0001671,0.0003342
deepseek_seed2_141_motor,deepseek,False,motor,0.999911222839728,0.3472036640159786,0.9997487438376993,0.6525450798217207,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_142_intent,deepseek,False,intent,1.0752636010292917,0.2893747410271317,1.0751491039991379,0.7857743629720062,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_142_motor,deepseek,False,motor,0.706614603055641,0.3269416110124439,0.7065529439132661,0.37961133290082216,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_143_intent,deepseek,False,intent,0.6246273030992597,0.2951971290167421,0.6245680800639093,0.3293709510471672,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_143_motor,deepseek,False,motor,1.0015893280506134,0.3187171129975468,1.0014746310189366,0.6827575180213898,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_144_intent,deepseek,False,intent,0.6874653971754014,0.29970674915239215,0.6874021349940449,0.38769538584165275,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_144_motor,deepseek,False,motor,0.9207961678039283,0.30710589280351996,0.9207359268330038,0.6136300340294838,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_145_intent,deepseek,False,intent,0.7505634590052068,0.3358336929231882,0.75049884384498,0.4146651509217918,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_145_motor,deepseek,False,motor,0.7671809149906039,0.3260515769943595,0.7670930079184473,0.44104143092408776,9614,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed2_146_intent,deepseek,False,intent,0.7826806448865682,0.2885340070351958,0.7825884558260441,0.49405444879084826,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_146_motor,deepseek,False,motor,0.6346210199408233,0.34708318090997636,0.6345657999627292,0.28748261905275285,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_147_intent,deepseek,False,intent,0.9796522469259799,0.3108691768720746,0.9795656178612262,0.6686964409891516,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_147_motor,deepseek,False,motor,1.1124846588354558,0.3115841478575021,1.1123736549634486,0.8007895071059465,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_148_intent,deepseek,False,intent,0.9649858539924026,0.31877120514400303,0.964927924098447,0.6461567189544439,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_148_motor,deepseek,False,motor,0.8886761120520532,0.31798784900456667,0.8885912979021668,0.5706034488976002,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_149_intent,deepseek,False,intent,0.7976144519634545,0.3264550850726664,0.7975553399883211,0.47110025491565466,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_149_motor,deepseek,False,motor,0.862498652888462,0.34922022093087435,0.8623701510950923,0.513149930164218,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_150_intent,deepseek,False,intent,0.829959912924096,0.30532145081087947,0.8299000428523868,0.5245785920415074,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_150_motor,deepseek,False,motor,0.6569002228789032,0.3069865528959781,0.6568464050069451,0.34985985211096704,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_151_intent,deepseek,False,intent,0.9771282218862325,0.36261531990021467,0.9770613149739802,0.6144459950737655,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_151_motor,deepseek,False,motor,1.0505722330417484,0.3528625590261072,1.0504791149869561,0.6976165559608489,9615,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed2_152_intent,deepseek,False,intent,1.1379869868978858,0.2991228448227048,1.1378778908401728,0.838755046017468,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_152_motor,deepseek,False,motor,0.5594774740748107,0.31354679609648883,0.5594146379735321,0.24586784187704325,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_153_intent,deepseek,False,intent,0.5682393410243094,0.2894387061242014,0.568184019997716,0.27874531387351453,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_153_motor,deepseek,False,motor,1.2358097198884934,0.3215530179440975,1.235746206017211,0.9141931880731136,9615,530,2460,19,256,200,,deepseek-flash,0.0003427679999999999,0.0006855359999999998
deepseek_seed2_154_intent,deepseek,False,intent,0.9365004980936646,0.3021893799304962,0.9364430441055447,0.6342536641750485,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_154_motor,deepseek,False,motor,0.848768186988309,0.30475042504258454,0.8486412230413407,0.5438907979987562,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_155_intent,deepseek,False,intent,1.3388007609173656,0.37235825695097446,1.338750212918967,0.9663919559679925,4283,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_155_motor,deepseek,False,motor,0.9525259700603783,0.32137087010778487,0.952476826030761,0.6311059559229761,9614,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_156_intent,deepseek,False,intent,0.7066793779376894,0.29525246703997254,0.7065833299420774,0.41133086290210485,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_156_motor,deepseek,False,motor,0.8840250221546739,0.33297168905846775,0.8839545389637351,0.5509828499052674,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_157_intent,deepseek,False,intent,0.6972417309880257,0.2979616990778595,0.6971833850257099,0.39922168594785035,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_157_motor,deepseek,False,motor,0.7300841920077801,0.31344516994431615,0.7300209540408105,0.4165757840964943,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_158_intent,deepseek,False,intent,1.0782570319715887,0.3277763689402491,1.0782121899537742,0.7504358210135251,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_158_motor,deepseek,False,motor,0.9602318401448429,0.5998094570823014,0.9601406811270863,0.3603312240447849,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
deepseek_seed2_159_intent,deepseek,False,intent,0.9250483131036162,0.2938487040810287,0.9249967229552567,0.631148018874228,4284,487,1086,7,256,200,,deepseek-flash,0.000129468,0.000258936
deepseek_seed2_159_motor,deepseek,False,motor,1.0480631720274687,0.6223581309895962,1.0479567770380527,0.42559864604845643,9615,537,2460,26,256,200,,deepseek-flash,0.00034696799999999996,0.0006939359999999999
jev_seed0_000_intent,jev,False,intent,0.755058340029791,0.7549454930704087,0.7550086930859834,6.320001557469368e-05,3708,269,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_000_motor,jev,False,motor,0.3456585828680545,0.34552039997652173,0.34557628398761153,5.588401108980179e-05,8943,560,2634,144,,200,,jev-1.13.0,0.000110628,0.000110628
jev_seed0_001_intent,jev,False,intent,0.3209617289248854,0.3208584329113364,0.320908929919824,5.049700848758221e-05,3725,270,1362,78,,200,,jev-1.13.0,5.7204e-05,5.7204e-05
jev_seed0_001_motor,jev,False,motor,0.3555078939534724,0.3553834359627217,0.3554333180654794,4.988210275769234e-05,8960,561,2641,144,,200,,jev-1.13.0,0.000110922,0.000110922
jev_seed0_002_intent,jev,False,intent,0.32853255001828074,0.3283683438785374,0.32845174707472324,8.340319618582726e-05,3724,272,1361,78,,200,,jev-1.13.0,5.7162000000000006e-05,5.7162000000000006e-05
jev_seed0_002_motor,jev,False,motor,0.48111665807664394,0.4809323491062969,0.48100812709890306,7.577799260616302e-05,8958,561,2639,144,,200,,jev-1.13.0,0.00011083800000000001,0.00011083800000000001
jev_seed0_003_intent,jev,False,intent,0.8118175049312413,0.811717591015622,0.8117659189738333,4.832795821130276e-05,3722,272,1359,78,,200,,jev-1.13.0,5.7078000000000005e-05,5.7078000000000005e-05
jev_seed0_003_motor,jev,False,motor,0.34268991998396814,0.3425583310890943,0.342611201107502,5.2870018407702446e-05,8955,560,2636,144,,200,,jev-1.13.0,0.000110712,0.000110712
jev_seed0_004_intent,jev,False,intent,0.7600371849257499,0.7598815399687737,0.7599593580234796,7.781805470585823e-05,3722,272,1359,78,,200,,jev-1.13.0,5.7078000000000005e-05,5.7078000000000005e-05
jev_seed0_004_motor,jev,False,motor,0.38486472493968904,0.3847423589322716,0.3847913290373981,4.897010512650013e-05,8955,554,2636,144,,200,,jev-1.13.0,0.000110712,0.000110712
jev_seed0_005_intent,jev,False,intent,0.44991218601353467,0.44982910505495965,0.4498703230638057,4.121800884604454e-05,3721,272,1358,78,,200,,jev-1.13.0,5.7036e-05,5.7036e-05
jev_seed0_005_motor,jev,False,motor,0.7553484260570258,0.7552391579374671,0.7552889781072736,4.982016980648041e-05,8954,561,2635,144,,200,,jev-1.13.0,0.00011067,0.00011067
jev_seed0_006_intent,jev,False,intent,0.8148421219084412,0.8147206350695342,0.8147812748793513,6.063980981707573e-05,3722,272,1359,78,,200,,jev-1.13.0,5.7078000000000005e-05,5.7078000000000005e-05
jev_seed0_006_motor,jev,False,motor,0.6960127828642726,0.6957085030153394,0.6958301870618016,0.00012168404646217823,8955,561,2636,144,,200,,jev-1.13.0,0.000110712,0.000110712
jev_seed0_007_intent,jev,False,intent,0.38516801898367703,0.38502338086254895,0.38509721984155476,7.38389790058136e-05,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_007_motor,jev,False,motor,0.570669115986675,0.5705127748660743,0.570584577973932,7.180310785770416e-05,8949,554,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_008_intent,jev,False,intent,0.3858740271534771,0.3857667869888246,0.38581933407112956,5.254708230495453e-05,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_008_motor,jev,False,motor,1.3899723200593144,1.3898063690867275,1.3898785510100424,7.218192331492901e-05,8949,556,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_009_intent,jev,False,intent,0.5490455341059715,0.5489447831641883,0.5489934929646552,4.8709800466895103e-05,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_009_motor,jev,False,motor,0.49206347903236747,0.4919401949737221,0.49198814714327455,4.795216955244541e-05,8949,556,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_010_intent,jev,False,intent,0.7907433249056339,0.7906348649412394,0.7906885119155049,5.364697426557541e-05,3717,272,1354,78,,200,,jev-1.13.0,5.6868000000000005e-05,5.6868000000000005e-05
jev_seed0_010_motor,jev,False,motor,1.0124701720196754,1.012272238964215,1.0123592629097402,8.702394552528858e-05,8948,555,2630,144,,200,,jev-1.13.0,0.00011046000000000001,0.00011046000000000001
jev_seed0_011_intent,jev,False,intent,0.37958754203282297,0.3794868178665638,0.37953565595671535,4.8838090151548386e-05,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_011_motor,jev,False,motor,0.5232621729373932,0.5231395929586142,0.5231882848311216,4.8691872507333755e-05,8949,557,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_012_intent,jev,False,intent,0.39942959998734295,0.39926782506518066,0.39934938005171716,8.155498653650284e-05,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_012_motor,jev,False,motor,1.0011515871156007,1.0009554179850966,1.0010390230454504,8.360506035387516e-05,8949,561,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_013_intent,jev,False,intent,0.3933524389285594,0.39312874991446733,0.39324299595318735,0.00011424603872001171,3718,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_013_motor,jev,False,motor,0.5389117898885161,0.53868632693775,0.5387831479310989,9.682099334895611e-05,8949,557,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_014_intent,jev,False,intent,0.33778655901551247,0.3376847510226071,0.33773517911322415,5.042809061706066e-05,3719,272,1355,78,,200,,jev-1.13.0,5.691e-05,5.691e-05
jev_seed0_014_motor,jev,False,motor,0.45613336004316807,0.45602051401510835,0.45606964314356446,4.912912845611572e-05,8950,554,2631,144,,200,,jev-1.13.0,0.00011050200000000001,0.00011050200000000001
jev_seed0_015_intent,jev,False,intent,0.3637489299289882,0.36362949199974537,0.36368935694918036,5.986494943499565e-05,3720,273,1356,78,,200,,jev-1.13.0,5.6952000000000006e-05,5.6952000000000006e-05
jev_seed0_015_motor,jev,False,motor,0.4774644139688462,0.47734005586244166,0.47739501600153744,5.4960139095783234e-05,8952,555,2632,144,,200,,jev-1.13.0,0.00011054400000000002,0.00011054400000000002
jev_seed0_016_intent,jev,False,intent,0.34912244300358,0.3490234019700438,0.3490714638028294,4.8061832785606384e-05,3718,272,1354,78,,200,,jev-1.13.0,5.6868000000000005e-05,5.6868000000000005e-05
jev_seed0_016_motor,jev,False,motor,0.415326596936211,0.41518972790800035,0.4152487451210618,5.901721306145191e-05,8948,556,2629,144,,200,,jev-1.13.0,0.00011041800000000001,0.00011041800000000001
jev_seed0_017_intent,jev,False,intent,0.3160323640331626,0.31591757806017995,0.3159772821236402,5.970406346023083e-05,3716,272,1352,78,,200,,jev-1.13.0,5.6784000000000004e-05,5.6784000000000004e-05
jev_seed0_017_motor,jev,False,motor,0.42698487895540893,0.4268203058745712,0.4268905068747699,7.020100019872189e-05,8945,556,2626,144,,200,,jev-1.13.0,0.00011029200000000001,0.00011029200000000001
jev_seed0_018_intent,jev,False,intent,0.5255672049243003,0.5254269340075552,0.5254982060287148,7.127202115952969e-05,3716,273,1352,78,,200,,jev-1.13.0,5.6784000000000004e-05,5.6784000000000004e-05
jev_seed0_018_motor,jev,False,motor,0.4742691828869283,0.4741450760047883,0.47419435787014663,4.928186535835266e-05,8945,555,2626,144,,200,,jev-1.13.0,0.00011029200000000001,0.00011029200000000001
